#Parameters = {h=1.5; l=55; n=8.8; w=50; wp=3; x=15.3}
#"Frequency / GHz"	"S1,1 (164) [Magnitude / dB]"
#-----------------------------------------------
1.0000000000000	-0.47125136825937
1.0089999437332	-0.47537471430982
1.0180000066757	-0.48053946593071
1.0269999504089	-0.48675820030399
1.0360000133514	-0.49404701701203
1.0449999570847	-0.50241930896001
1.0540000200272	-0.51189143945488
1.0629999637604	-0.52247867812372
1.0720000267029	-0.53419402409811
1.0809999704361	-0.54705485840278
1.0900000333786	-0.56107740154468
1.0989999771118	-0.57627569283595
1.1080000400543	-0.59266746033657
1.1169999837875	-0.61026639739244
1.1260000467300	-0.62909172071329
1.1349999904633	-0.64915897109731
1.1440000534058	-0.67048467833333
1.1529999971390	-0.69308652434148
1.1619999408722	-0.71698195996830
1.1710000038147	-0.74218889917275
1.1799999475479	-0.76872376580430
1.1890000104904	-0.79660427432194
1.1979999542236	-0.82585102389613
1.2070000171661	-0.85648256110377
1.2159999608994	-0.88851527470087
1.2250000238419	-0.92197093883943
1.2339999675751	-0.95686541551858
1.2430000305176	-0.99322138074320
1.2519999742508	-1.0310573068872
1.2610000371933	-1.0703947926703
1.2699999809265	-1.1112504317232
1.2790000438690	-1.1536480942110
1.2879999876022	-1.1976083780483
1.2970000505447	-1.2431492351201
1.3059999942780	-1.2902945386491
1.3150000572205	-1.3390632696161
1.3240000009537	-1.3894800659507
1.3329999446869	-1.4415637514705
1.3420000076294	-1.4953402143365
1.3509999513626	-1.5508270699908
1.3600000143051	-1.6080485960168
1.3689999580383	-1.6670295861047
1.3780000209808	-1.7277891754367
1.3869999647141	-1.7903521341190
1.3960000276566	-1.8547409742824
1.4049999713898	-1.9209796810941
1.4140000343323	-1.9890912872944
1.4229999780655	-2.0591001212427
1.4320000410080	-2.1310280335494
1.4409999847412	-2.2049008371248
1.4500000476837	-2.2807421325622
1.4589999914169	-2.3585760842229
1.4680000543594	-2.4384278097843
1.4769999980927	-2.5203200356902
1.4859999418259	-2.6042799277837
1.4950000047684	-2.6903296652934
1.5039999485016	-2.7784974827350
1.5130000114441	-2.8688049507497
1.5219999551773	-2.9612822518757
1.5310000181198	-3.0559514796017
1.5399999618530	-3.1528378970087
1.5490000247955	-3.2519706046436
1.5579999685287	-3.3533740554827
1.5670000314713	-3.4570743798811
1.5759999752045	-3.5630975729035
1.5850000381470	-3.6714746259774
1.5939999818802	-3.7822287441055
1.6030000448227	-3.8953897043135
1.6119999885559	-4.0109848690855
1.6210000514984	-4.1290420840605
1.6299999952316	-4.2495904758761
1.6390000581741	-4.3726589346642
1.6480000019073	-4.4982778431744
1.6569999456406	-4.6264768476122
1.6660000085831	-4.7572878185440
1.6749999523163	-4.8907403412403
1.6840000152588	-5.0268656676410
1.6929999589920	-5.1656998300346
1.7020000219345	-5.3072717003607
1.7109999656677	-5.4516202397756
1.7200000286102	-5.5987777761135
1.7289999723434	-5.7487797673471
1.7380000352859	-5.9016644990267
1.7469999790192	-6.0574692516051
1.7560000419617	-6.2162339686498
1.7649999856949	-6.3779992321732
1.7740000486374	-6.5428056931716
1.7829999923706	-6.7106977317006
1.7920000553131	-6.8817207470860
1.8009999990463	-7.0559203990777
1.8099999427795	-7.2333436521248
1.8190000057220	-7.4140425619521
1.8279999494553	-7.5980689378137
1.8370000123978	-7.7854761434417
1.8459999561310	-7.9763225783826
1.8550000190735	-8.1706658709951
1.8639999628067	-8.3685682772499
1.8730000257492	-8.5700953063871
1.8819999694824	-8.7753126891001
1.8910000324249	-8.9842930747492
1.8999999761581	-9.1971111711499
1.9090000391006	-9.4138433523013
1.9179999828339	-9.6345712818833
1.9270000457764	-9.8593839301571
1.9359999895096	-10.088368666358
1.9450000524521	-10.321623604432
1.9539999961853	-10.559247203742
1.9630000591278	-10.801345719180
1.9720000028610	-11.048032792320
1.9809999465942	-11.299425677783
1.9900000095367	-11.555646669354
1.9989999532700	-11.816830652922
2.0079998970032	-12.083117716837
2.0169999599457	-12.354653655027
2.0260000228882	-12.631595418486
2.0350000858307	-12.914108150345
2.0439999103546	-13.202369058169
2.0529999732971	-13.496563785885
2.0620000362396	-13.796890645433
