#Parameters = {h=1.5; l=55; n=22; w=50; wp=3; x=13}
#"Frequency / GHz"	"S1,1 (39) [Magnitude / dB]"
#----------------------------------------------
1.0000000000000	-0.61281816686789
1.0089999437332	-0.62027454587184
1.0180000066757	-0.62862570894695
1.0269999504089	-0.63790471829900
1.0360000133514	-0.64815002762705
1.0449999570847	-0.65940340785262
1.0540000200272	-0.67171117212235
1.0629999637604	-0.68512455481667
1.0720000267029	-0.69969529745197
1.0809999704361	-0.71548565627748
1.0900000333786	-0.73255455951820
1.0989999771118	-0.75096966165579
1.1080000400543	-0.77080288985226
1.1169999837875	-0.79212858383571
1.1260000467300	-0.81502266047574
1.1349999904633	-0.83956653792572
1.1440000534058	-0.86584733225611
1.1529999971390	-0.89395606098732
1.1619999408722	-0.92397996745999
1.1710000038147	-0.95601664475741
1.1799999475479	-0.99016445678911
1.1890000104904	-1.0265263565801
1.1979999542236	-1.0652048349857
1.2070000171661	-1.1063087530033
1.2159999608994	-1.1499468345614
1.2250000238419	-1.1962351929874
1.2339999675751	-1.2452863724583
1.2430000305176	-1.2972220024597
1.2519999742508	-1.3521604363466
1.2610000371933	-1.4102279931944
1.2699999809265	-1.4715491054544
1.2790000438690	-1.5362529636704
1.2879999876022	-1.6044719318691
1.2970000505447	-1.6763415613880
1.3059999942780	-1.7519973848212
1.3150000572205	-1.8315787829716
1.3240000009537	-1.9152299133004
1.3329999446869	-2.0030971854722
1.3420000076294	-2.0953295729641
1.3509999513626	-2.1920782035025
1.3600000143051	-2.2935025365082
1.3689999580383	-2.3997581327623
1.3780000209808	-2.5110104661094
1.3869999647141	-2.6274274136460
1.3960000276566	-2.7491805960825
1.4049999713898	-2.8764450305239
1.4140000343323	-3.0094069539812
1.4229999780655	-3.1482493417546
1.4320000410080	-3.2931663906549
1.4409999847412	-3.4443558584948
1.4500000476837	-3.6020242719020
1.4589999914169	-3.7663833916915
1.4680000543594	-3.9376547435061
1.4769999980927	-4.1160644731477
1.4859999418259	-4.3018487628705
1.4950000047684	-4.4952550462987
1.5039999485016	-4.6965361843754
1.5130000114441	-4.9059592917663
1.5219999551773	-5.1238016406624
1.5310000181198	-5.3503492579779
1.5399999618530	-5.5859022683116
1.5490000247955	-5.8307751048983
1.5579999685287	-6.0852888671818
1.5670000314713	-6.3497816720700
1.5759999752045	-6.6246004919869
1.5850000381470	-6.9101054144305
1.5939999818802	-7.2066639584064
1.6030000448227	-7.5146498125585
1.6119999885559	-7.8344368530298
1.6210000514984	-8.1664001256134
1.6299999952316	-8.5108977807757
1.6390000581741	-8.8682638086847
1.6480000019073	-9.2387920485345
1.6569999456406	-9.6227141827718
1.6660000085831	-10.020163205022
1.6749999523163	-10.431140932286
1.6840000152588	-10.855453569016
1.6929999589920	-11.292640381783
1.7020000219345	-11.741878094587
1.7109999656677	-12.201850566502
1.7200000286102	-12.670594790164
1.7289999723434	-13.145289894699
1.7380000352859	-13.622038193487
1.7469999790192	-14.095602559500
1.7560000419617	-14.559163391623
1.7649999856949	-15.004144258087
1.7740000486374	-15.420204504422
1.7829999923706	-15.795521201765
1.7920000553131	-16.117478825492
1.8009999990463	-16.373849225724
1.8099999427795	-16.554318186086
1.8190000057220	-16.652077411664
1.8279999494553	-16.665039108787
1.8370000123978	-16.596200785984
1.8459999561310	-16.453087837269
1.8550000190735	-16.246440678224
1.8639999628067	-15.988591716603
1.8730000257492	-15.691983148287
1.8819999694824	-15.368103858595
1.8910000324249	-15.026866605946
1.8999999761581	-14.676404407533
1.9090000391006	-14.323118854816
1.9179999828339	-13.971873810031
1.9270000457764	-13.626249009572
1.9359999895096	-13.288786480149
1.9450000524521	-12.961223805659
1.9539999961853	-12.644681166135
