#Parameters = {h=1.5; l=55; n=6.5; w=50; wp=3; x=13}
#"Frequency / GHz"	"S1,1 (8) [Magnitude / dB]"
#---------------------------------------------
1.0000000000000	-0.61479077577164
1.0089999437332	-0.62324773934104
1.0180000066757	-0.63242110389280
1.0269999504089	-0.64233382510240
1.0360000133514	-0.65301136498091
1.0449999570847	-0.66447748925665
1.0540000200272	-0.67676230524390
1.0629999637604	-0.68989566078557
1.0720000267029	-0.70391011004560
1.0809999704361	-0.71883755611142
1.0900000333786	-0.73471546898879
1.0989999771118	-0.75157878269854
1.1080000400543	-0.76946528350028
1.1169999837875	-0.78841514885136
1.1260000467300	-0.80847087172284
1.1349999904633	-0.82967078189315
1.1440000534058	-0.85206134091785
1.1529999971390	-0.87568759981427
1.1619999408722	-0.90059119370164
1.1710000038147	-0.92682357682865
1.1799999475479	-0.95442756459003
1.1890000104904	-0.98345298553719
1.1979999542236	-1.0139503289385
1.2070000171661	-1.0459689866994
1.2159999608994	-1.0795591895926
1.2250000238419	-1.1147719442423
1.2339999675751	-1.1516602742717
1.2430000305176	-1.1902745697879
1.2519999742508	-1.2306687431711
1.2610000371933	-1.2728952208249
1.2699999809265	-1.3170098204625
1.2790000438690	-1.3630629214369
1.2879999876022	-1.4111130102265
1.2970000505447	-1.4612111592501
1.3059999942780	-1.5134155579750
1.3150000572205	-1.5677781114163
1.3240000009537	-1.6243544656274
1.3329999446869	-1.6832010669168
1.3420000076294	-1.7443732866366
1.3509999513626	-1.8079248804884
1.3600000143051	-1.8739127339101
1.3689999580383	-1.9423905530362
1.3780000209808	-2.0134154001183
1.3869999647141	-2.0870394718310
1.3960000276566	-2.1633209710666
1.4049999713898	-2.2423120241157
1.4140000343323	-2.3240701920840
1.4229999780655	-2.4086473521637
1.4320000410080	-2.4960968590468
1.4409999847412	-2.5864744427077
1.4500000476837	-2.6798340594943
1.4589999914169	-2.7762269415848
1.4680000543594	-2.8757072142002
1.4769999980927	-2.9783235751177
1.4859999418259	-3.0841323369661
1.4950000047684	-3.1931826880243
1.5039999485016	-3.3055230422284
1.5130000114441	-3.4212060827468
1.5219999551773	-3.5402826392615
1.5310000181198	-3.6627943051484
1.5399999618530	-3.7887955792349
1.5490000247955	-3.9183302340587
1.5579999685287	-4.0514442524657
1.5670000314713	-4.1881825804036
1.5759999752045	-4.3285883596012
1.5850000381470	-4.4727052034603
1.5939999818802	-4.6205736162433
1.6030000448227	-4.7722309177447
1.6119999885559	-4.9277184131206
1.6210000514984	-5.0870687356998
1.6299999952316	-5.2503192182102
1.6390000581741	-5.4175003593733
1.6480000019073	-5.5886382890318
1.6569999456406	-5.7637635761270
1.6660000085831	-5.9428976653687
1.6749999523163	-6.1260609560210
1.6840000152588	-6.3132682242012
1.6929999589920	-6.5045313666942
1.7020000219345	-6.6998552214919
1.7109999656677	-6.8992422653551
1.7200000286102	-7.1026848692807
1.7289999723434	-7.3101709589605
1.7380000352859	-7.5216777344722
1.7469999790192	-7.7371748600727
1.7560000419617	-7.9566217846050
1.7649999856949	-8.1799623632735
1.7740000486374	-8.4071313411453
1.7829999923706	-8.6380458014940
1.7920000553131	-8.8726058559191
1.8009999990463	-9.1106935658863
1.8099999427795	-9.3521669027387
