#Parameters = {h=1.5; l=55; n=6.3; w=50; wp=3; x=13.8}
#"Frequency / GHz"	"S1,1 (45) [Magnitude / dB]"
#----------------------------------------------
1.0000000000000	-0.59186375365173
1.0089999437332	-0.58797250713648
1.0180000066757	-0.58509047506915
1.0269999504089	-0.58326047930280
1.0360000133514	-0.58252509745604
1.0449999570847	-0.58292515830256
1.0540000200272	-0.58450153246140
1.0629999637604	-0.58729459986844
1.0720000267029	-0.59134433476073
1.0809999704361	-0.59668959880882
1.0900000333786	-0.60336738033077
1.0989999771118	-0.61141650314048
1.1080000400543	-0.62087530313789
1.1169999837875	-0.63177630484568
1.1260000467300	-0.64415871764361
1.1349999904633	-0.65805486972658
1.1440000534058	-0.67350319994153
1.1529999971390	-0.69053639374103
1.1619999408722	-0.70918792438029
1.1710000038147	-0.72948994924691
1.1799999475479	-0.75147660503079
1.1890000104904	-0.77518171619795
1.1979999542236	-0.80063581794889
1.2070000171661	-0.82787169432631
1.2159999608994	-0.85692082303864
1.2250000238419	-0.88781489932848
1.2339999675751	-0.92058279144063
1.2430000305176	-0.95525742978963
1.2519999742508	-0.99186668698356
1.2610000371933	-1.0304450918740
1.2699999809265	-1.0710195773863
1.2790000438690	-1.1136190430713
1.2879999876022	-1.1582738593556
1.2970000505447	-1.2050155525496
1.3059999942780	-1.2538704114363
1.3150000572205	-1.3048694376049
1.3240000009537	-1.3580405813062
1.3329999446869	-1.4134129733436
1.3420000076294	-1.4710147638656
1.3509999513626	-1.5308736235560
1.3600000143051	-1.5930189029579
1.3689999580383	-1.6574777965715
1.3780000209808	-1.7242787952340
1.3869999647141	-1.7934482544610
1.3960000276566	-1.8650145190955
1.4049999713898	-1.9390043605180
1.4140000343323	-2.0154471229825
1.4229999780655	-2.0943667224171
1.4320000410080	-2.1757904644667
1.4409999847412	-2.2597461548841
1.4500000476837	-2.3462592669394
1.4589999914169	-2.4353556471115
1.4680000543594	-2.5270629904771
1.4769999980927	-2.6214034551948
1.4859999418259	-2.7184060766219
1.4950000047684	-2.8180950037258
1.5039999485016	-2.9204931026561
1.5130000114441	-3.0256296382337
1.5219999551773	-3.1335253187833
1.5310000181198	-3.2442069954659
1.5399999618530	-3.3576979956139
1.5490000247955	-3.4740209039635
1.5579999685287	-3.5932025523330
1.5670000314713	-3.7152634156848
1.5759999752045	-3.8402298252622
1.5850000381470	-3.9681234784752
1.5939999818802	-4.0989671055545
1.6030000448227	-4.2327851270341
1.6119999885559	-4.3695984190264
1.6210000514984	-4.5094313267017
1.6299999952316	-4.6523058980760
1.6390000581741	-4.7982426456435
1.6480000019073	-4.9472652323191
1.6569999456406	-5.0993954700550
1.6660000085831	-5.2546568658161
1.6749999523163	-5.4130682283912
1.6840000152588	-5.5746523113555
1.6929999589920	-5.7394325982457
1.7020000219345	-5.9074255857626
1.7109999656677	-6.0786567473650
1.7200000286102	-6.2531437006313
1.7289999723434	-6.4309099773556
1.7380000352859	-6.6119729443091
1.7469999790192	-6.7963536992227
1.7560000419617	-6.9840723929138
1.7649999856949	-7.1751463538770
1.7740000486374	-7.3695948995087
1.7829999923706	-7.5674348072987
1.7920000553131	-7.7686830010873
1.8009999990463	-7.9733545723510
1.8099999427795	-8.1814635625362
1.8190000057220	-8.3930238806125
1.8279999494553	-8.6080441778256
1.8370000123978	-8.8265348977621
1.8459999561310	-9.0485010385489
1.8550000190735	-9.2739484780615
1.8639999628067	-9.5028745296618
1.8730000257492	-9.7352748783539
1.8819999694824	-9.9711436090833
1.8910000324249	-10.210464684493
1.8999999761581	-10.453218883645
