#Parameters = {h=1.5; l=55; n=20.8; w=50; wp=3; x=15.3}
#"Frequency / GHz"	"S1,1 (188) [Magnitude / dB]"
#-----------------------------------------------
1.0000000000000	-0.52210367652668
1.0089999437332	-0.51863523011448
1.0180000066757	-0.51630158811000
1.0269999504089	-0.51513676596435
1.0360000133514	-0.51517623859768
1.0449999570847	-0.51645628682186
1.0540000200272	-0.51900811984547
1.0629999637604	-0.52286540036531
1.0720000267029	-0.52806098512174
1.0809999704361	-0.53462490812256
1.0900000333786	-0.54258826799261
1.0989999771118	-0.55198244168070
1.1080000400543	-0.56283521163060
1.1169999837875	-0.57517528413548
1.1260000467300	-0.58903258731180
1.1349999904633	-0.60443254266036
1.1440000534058	-0.62140612017551
1.1529999971390	-0.63997752783717
1.1619999408722	-0.66017470798962
1.1710000038147	-0.68202427949561
1.1799999475479	-0.70554972549981
1.1890000104904	-0.73078041828872
1.1979999542236	-0.75773955672071
1.2070000171661	-0.78645453845836
1.2159999608994	-0.81694836101740
1.2250000238419	-0.84924699881450
1.2339999675751	-0.88337590755746
1.2430000305176	-0.91935856613121
1.2519999742508	-0.95722208003734
1.2610000371933	-0.99699060549391
1.2699999809265	-1.0386894726800
1.2790000438690	-1.0823411926154
1.2879999876022	-1.1279755368466
1.2970000505447	-1.1756124205203
1.3059999942780	-1.2252813234635
1.3150000572205	-1.2770059070824
1.3240000009537	-1.3308111010720
1.3329999446869	-1.3867240375972
1.3420000076294	-1.4447687496735
1.3509999513626	-1.5049745906279
1.3600000143051	-1.5673663018206
1.3689999580383	-1.6319719715267
1.3780000209808	-1.6988167648676
1.3869999647141	-1.7679288510539
1.3960000276566	-1.8393371844896
1.4049999713898	-1.9130677430627
1.4140000343323	-1.9891514662833
1.4229999780655	-2.0676159165814
1.4320000410080	-2.1484924177439
1.4409999847412	-2.2318088093467
1.4500000476837	-2.3175957358833
1.4589999914169	-2.4058871582660
1.4680000543594	-2.4967119990690
1.4769999980927	-2.5901029992542
1.4859999418259	-2.6860950345763
1.4950000047684	-2.7847209199314
1.5039999485016	-2.8860143024527
1.5130000114441	-2.9900119564048
1.5219999551773	-3.0967499747539
1.5310000181198	-3.2062645974024
1.5399999618530	-3.3185973652460
1.5490000247955	-3.4337848632758
1.5579999685287	-3.5518692948712
1.5670000314713	-3.6728904489245
1.5759999752045	-3.7968945407687
1.5850000381470	-3.9239260499027
1.5939999818802	-4.0540283177880
1.6030000448227	-4.1872544267245
1.6119999885559	-4.3236484607846
1.6210000514984	-4.4632660823077
1.6299999952316	-4.6061596825123
1.6390000581741	-4.7523866838762
1.6480000019073	-4.9020045705505
1.6569999456406	-5.0550729535209
1.6660000085831	-5.2116576963836
1.6749999523163	-5.3718238335752
1.6840000152588	-5.5356423651716
1.6929999589920	-5.7031846471309
1.7020000219345	-5.8745295341509
1.7109999656677	-6.0497582414496
1.7200000286102	-6.2289543420923
1.7289999723434	-6.4122068886677
1.7380000352859	-6.5996113896137
1.7469999790192	-6.7912670687924
1.7560000419617	-6.9872797372635
1.7649999856949	-7.1877628153985
1.7740000486374	-7.3928298861263
1.7829999923706	-7.6026117616606
1.7920000553131	-7.8172385784375
1.8009999990463	-8.0368556343409
1.8099999427795	-8.2616096378211
1.8190000057220	-8.4916635555550
1.8279999494553	-8.7271903869423
1.8370000123978	-8.9683748848800
1.8459999561310	-9.2154104632873
1.8550000190735	-9.4685120854954
1.8639999628067	-9.7279043279868
1.8730000257492	-9.9938317027695
1.8819999694824	-10.266555718658
1.8910000324249	-10.546358377205
1.8999999761581	-10.833548703608
1.9090000391006	-11.128453370200
