#Parameters = {h=1.5; l=55; n=6; w=50; wp=3; x=13}
#"Frequency / GHz"	"S1,1 (7) [Magnitude / dB]"
#---------------------------------------------
1.0000000000000	-0.61158945538054
1.0089999437332	-0.62082227666554
1.0180000066757	-0.63074062498274
1.0269999504089	-0.64136146389201
1.0360000133514	-0.65270707964623
1.0449999570847	-0.66479764962277
1.0540000200272	-0.67765961725038
1.0629999637604	-0.69131749822006
1.0720000267029	-0.70579952519294
1.0809999704361	-0.72113510976143
1.0900000333786	-0.73735715673997
1.0989999771118	-0.75449533051472
1.1080000400543	-0.77258829239804
1.1169999837875	-0.79166974188653
1.1260000467300	-0.81177604306562
1.1349999904633	-0.83295012733946
1.1440000534058	-0.85522868368051
1.1529999971390	-0.87865644046715
1.1619999408722	-0.90327401269432
1.1710000038147	-0.92912465725921
1.1799999475479	-0.95625395754115
1.1890000104904	-0.98470987714844
1.1979999542236	-1.0145355004849
1.2070000171661	-1.0457832518366
1.2159999608994	-1.0784974894315
1.2250000238419	-1.1127300113848
1.2339999675751	-1.1485292013779
1.2430000305176	-1.1859469473023
1.2519999742508	-1.2250329031923
1.2610000371933	-1.2658398214078
1.2699999809265	-1.3084201691354
1.2790000438690	-1.3528256618116
1.2879999876022	-1.3991083970961
1.2970000505447	-1.4473222910560
1.3059999942780	-1.4975204304031
1.3150000572205	-1.5497572125959
1.3240000009537	-1.6040857088047
1.3329999446869	-1.6605591662976
1.3420000076294	-1.7192328638039
1.3509999513626	-1.7801605909279
1.3600000143051	-1.8433960598611
1.3689999580383	-1.9089921390873
1.3780000209808	-1.9770037589611
1.3869999647141	-2.0474860295517
1.3960000276566	-2.1204895653182
1.4049999713898	-2.1960695980688
1.4140000343323	-2.2742787503809
1.4229999780655	-2.3551712247660
1.4320000410080	-2.4387986416416
1.4409999847412	-2.5252124457954
1.4500000476837	-2.6144659170588
1.4589999914169	-2.7066118074292
1.4680000543594	-2.8016977773125
1.4769999980927	-2.8997761806212
1.4859999418259	-3.0008979224400
1.4950000047684	-3.1051116662537
1.5039999485016	-3.2124653120032
1.5130000114441	-3.3230096375491
1.5219999551773	-3.4367908704919
