#Parameters = {h=1.5; l=55; n=4.5; w=50; wp=3; x=13}
#"Frequency / GHz"	"S1,1 (4) [Magnitude / dB]"
#---------------------------------------------
1.0000000000000	-0.58620703827407
1.0089999437332	-0.59689471213578
1.0180000066757	-0.60824926143983
1.0269999504089	-0.62028094448744
1.0360000133514	-0.63299604532520
1.0449999570847	-0.64640804212627
1.0540000200272	-0.66052869675065
1.0629999637604	-0.67537337664095
1.0720000267029	-0.69095856557070
1.0809999704361	-0.70730059200901
1.0900000333786	-0.72442166824006
1.0989999771118	-0.74234430686242
1.1080000400543	-0.76108840091221
1.1169999837875	-0.78068164031673
1.1260000467300	-0.80115107173037
1.1349999904633	-0.82252342113419
1.1440000534058	-0.84482936346349
1.1529999971390	-0.86809955687936
1.1619999408722	-0.89236597205866
1.1710000038147	-0.91766176607222
1.1799999475479	-0.94402364590542
1.1890000104904	-0.97148838412266
1.1979999542236	-1.0000922215215
1.2070000171661	-1.0298709181045
1.2159999608994	-1.0608691798743
1.2250000238419	-1.0931236385609
1.2339999675751	-1.1266786623457
1.2430000305176	-1.1615734678309
1.2519999742508	-1.1978522539732
1.2610000371933	-1.2355592893686
1.2699999809265	-1.2747380434069
1.2790000438690	-1.3154342235410
1.2879999876022	-1.3576938413568
1.2970000505447	-1.4015602015081
1.3059999942780	-1.4470823068129
1.3150000572205	-1.4943061132030
1.3240000009537	-1.5432789652867
1.3329999446869	-1.5940484265391
1.3420000076294	-1.6466620332213
1.3509999513626	-1.7011657128236
1.3600000143051	-1.7576090874113
1.3689999580383	-1.8160405672521
1.3780000209808	-1.8765056098233
1.3869999647141	-1.9390548334967
1.3960000276566	-2.0037345541423
1.4049999713898	-2.0705929737842
1.4140000343323	-2.1396785114636
1.4229999780655	-2.2110371158137
1.4320000410080	-2.2847161194777
1.4409999847412	-2.3607619271393
1.4500000476837	-2.4392222632967
1.4589999914169	-2.5201437823442
1.4680000543594	-2.6035692334921
1.4769999980927	-2.6895458985671
1.4859999418259	-2.7781189856052
1.4950000047684	-2.8693320329044
1.5039999485016	-2.9632289719479
1.5130000114441	-3.0598519653622
1.5219999551773	-3.1592449792723
1.5310000181198	-3.2614500883245
1.5399999618530	-3.3665060122681
1.5490000247955	-3.4744540656884
1.5579999685287	-3.5853361474293
1.5670000314713	-3.6991879263142
1.5759999752045	-3.8160485042239
1.5850000381470	-3.9359567825753
1.5939999818802	-4.0589454834660
1.6030000448227	-4.1850518955287
1.6119999885559	-4.3143090496635
1.6210000514984	-4.4467489376282
1.6299999952316	-4.5824076951467
1.6390000581741	-4.7213124627596
1.6480000019073	-4.8634921704776
1.6569999456406	-5.0089782459923
1.6660000085831	-5.1577943020508
1.6749999523163	-5.3099674227118
1.6840000152588	-5.4655205799989
1.6929999589920	-5.6244759905942
1.7020000219345	-5.7868533376192
1.7109999656677	-5.9526714551866
1.7200000286102	-6.1219482357550
1.7289999723434	-6.2946958914026
1.7380000352859	-6.4709273392399
1.7469999790192	-6.6506508291602
1.7560000419617	-6.8338737565266
1.7649999856949	-7.0205982764148
1.7740000486374	-7.2108253417053
1.7829999923706	-7.4045507939256
1.7920000553131	-7.6017664559545
1.8009999990463	-7.8024614297937
1.8099999427795	-8.0066191059296
1.8190000057220	-8.2142143916450
1.8279999494553	-8.4252227442066
1.8370000123978	-8.6396083025611
1.8459999561310	-8.8573275437979
1.8550000190735	-9.0783315907607
1.8639999628067	-9.3025634552496
