#Parameters = {h=1.5; l=55; n=21.5; w=50; wp=3; x=13}
#"Frequency / GHz"	"S1,1 (38) [Magnitude / dB]"
#----------------------------------------------
1.0000000000000	-0.57471282479590
1.0089999437332	-0.57576529098067
1.0180000066757	-0.57805768680428
1.0269999504089	-0.58165958368471
1.0360000133514	-0.58664594677572
1.0449999570847	-0.59309277379302
1.0540000200272	-0.60107364093696
1.0629999637604	-0.61066464235037
1.0720000267029	-0.62194592273413
1.0809999704361	-0.63499259203486
1.0900000333786	-0.64988365259405
1.0989999771118	-0.66669685132426
1.1080000400543	-0.68551563617137
1.1169999837875	-0.70641842364880
1.1260000467300	-0.72948633787757
1.1349999904633	-0.75480294232843
1.1440000534058	-0.78244653296109
1.1529999971390	-0.81250559296409
1.1619999408722	-0.84506226245948
1.1710000038147	-0.88019965822639
1.1799999475479	-0.91800793394681
1.1890000104904	-0.95856802650642
1.1979999542236	-1.0019737615756
1.2070000171661	-1.0483113679647
1.2159999608994	-1.0976706767152
1.2250000238419	-1.1501467008200
1.2339999675751	-1.2058272256827
1.2430000305176	-1.2648107478389
1.2519999742508	-1.3271904164837
1.2610000371933	-1.3930684909840
1.2699999809265	-1.4625411837730
1.2790000438690	-1.5357099179188
1.2879999876022	-1.6126817308358
1.2970000505447	-1.6935609202968
1.3059999942780	-1.7784572664273
1.3150000572205	-1.8674810236108
1.3240000009537	-1.9607474231209
1.3329999446869	-2.0583733695606
1.3420000076294	-2.1604789355716
1.3509999513626	-2.2671872472847
1.3600000143051	-2.3786295135747
1.3689999580383	-2.4949343859860
1.3780000209808	-2.6162378822661
1.3869999647141	-2.7426806739775
1.3960000276566	-2.8744086547404
1.4049999713898	-3.0115698086213
1.4140000343323	-3.1543218482748
1.4229999780655	-3.3028258249874
1.4320000410080	-3.4572494881546
1.4409999847412	-3.6177678770363
1.4500000476837	-3.7845612077556
1.4589999914169	-3.9578212348899
1.4680000543594	-4.1377432773359
1.4769999980927	-4.3245360625398
1.4859999418259	-4.5184149605339
1.4950000047684	-4.7196021661826
1.5039999485016	-4.9283390930471
1.5130000114441	-5.1448695128646
1.5219999551773	-5.3694507059332
1.5310000181198	-5.6023555436265
1.5399999618530	-5.8438672403955
1.5490000247955	-6.0942805160981
1.5579999685287	-6.3539046257866
1.5670000314713	-6.6230576073864
1.5759999752045	-6.9020773164296
1.5850000381470	-7.1913029247495
1.5939999818802	-7.4910877206385
1.6030000448227	-7.8017894281745
1.6119999885559	-8.1237649893440
1.6210000514984	-8.4573680667253
1.6299999952316	-8.8029339060911
1.6390000581741	-9.1607750764445
1.6480000019073	-9.5311519669131
1.6569999456406	-9.9142615325710
1.6660000085831	-10.310195643899
1.6749999523163	-10.718897757686
1.6840000152588	-11.140110964197
1.6929999589920	-11.573295582341
1.7020000219345	-12.017530287510
1.7109999656677	-12.471380148860
1.7200000286102	-12.932733928202
1.7289999723434	-13.398612520248
1.7380000352859	-13.864928261197
