#Parameters = {h=1.5; l=55; n=19.8; w=50; wp=3; x=18.8}
#"Frequency / GHz"	"S1,1 (452) [Magnitude / dB]"
#-----------------------------------------------
1.0000000000000	-0.48344385339041
1.0089999437332	-0.48648972176634
1.0180000066757	-0.49033905416178
1.0269999504089	-0.49499854846181
1.0360000133514	-0.50048122577514
1.0449999570847	-0.50680118870067
1.0540000200272	-0.51396958080240
1.0629999637604	-0.52199671379270
1.0720000267029	-0.53089679830712
1.0809999704361	-0.54068105560306
1.0900000333786	-0.55136336437858
1.0989999771118	-0.56295425439311
1.1080000400543	-0.57546773766545
1.1169999837875	-0.58891808775606
1.1260000467300	-0.60331436763073
1.1349999904633	-0.61867280153635
1.1440000534058	-0.63500508873401
1.1529999971390	-0.65232537467558
1.1619999408722	-0.67064559480032
1.1710000038147	-0.68998002130192
1.1799999475479	-0.71034194509130
1.1890000104904	-0.73174550974647
1.1979999542236	-0.75420481876467
1.2070000171661	-0.77773250490186
1.2159999608994	-0.80234345747973
1.2250000238419	-0.82805224281689
1.2339999675751	-0.85487162924067
1.2430000305176	-0.88281804399701
1.2519999742508	-0.91190299308046
1.2610000371933	-0.94214304630658
1.2699999809265	-0.97355060142175
1.2790000438690	-1.0061442924386
1.2879999876022	-1.0399350073552
1.2970000505447	-1.0749401487969
1.3059999942780	-1.1111725585287
1.3150000572205	-1.1486490390463
1.3240000009537	-1.1873816350717
1.3329999446869	-1.2273885892461
1.3420000076294	-1.2686849268665
1.3509999513626	-1.3112838963018
1.3600000143051	-1.3552009393316
1.3689999580383	-1.4004524679864
1.3780000209808	-1.4470532286879
1.3869999647141	-1.4950192357718
1.3960000276566	-1.5443653333383
1.4049999713898	-1.5951062647318
1.4140000343323	-1.6472579575530
1.4229999780655	-1.7008352285546
1.4320000410080	-1.7558538593550
1.4409999847412	-1.8123294489445
1.4500000476837	-1.8702777252597
1.4589999914169	-1.9297126925337
1.4680000543594	-1.9906513074436
1.4769999980927	-2.0531073735440
1.4859999418259	-2.1170958940530
1.4950000047684	-2.1826340928208
1.5039999485016	-2.2497352182672
1.5130000114441	-2.3184150264356
1.5219999551773	-2.3886895601275
1.5310000181198	-2.4605724770433
1.5399999618530	-2.5340799368730
1.5490000247955	-2.6092248376890
1.5579999685287	-2.6860246722461
1.5670000314713	-2.7644913014087
1.5759999752045	-2.8446430921259
1.5850000381470	-2.9264918154080
1.5939999818802	-3.0100520544602
1.6030000448227	-3.0953401129164
1.6119999885559	-3.1823703830933
1.6210000514984	-3.2711569565641
1.6299999952316	-3.3617128222962
1.6390000581741	-3.4540542399339
1.6480000019073	-3.5481934215284
1.6569999456406	-3.6441465613331
1.6660000085831	-3.7419279950645
1.6749999523163	-3.8415505801383
1.6840000152588	-3.9430295086830
1.6929999589920	-4.0463771231370
1.7020000219345	-4.1516079403502
1.7109999656677	-4.2587381734920
1.7200000286102	-4.3677802787075
1.7289999723434	-4.4787485356887
1.7380000352859	-4.5916567093079
1.7469999790192	-4.7065200653506
1.7560000419617	-4.8233509296452
1.7649999856949	-4.9421630175262
1.7740000486374	-5.0629733996734
1.7829999923706	-5.1857933826640
1.7920000553131	-5.3106378601238
1.8009999990463	-5.4375219792148
1.8099999427795	-5.5664573975153
1.8190000057220	-5.6974612037484
1.8279999494553	-5.8305451147104
1.8370000123978	-5.9657245196295
1.8459999561310	-6.1030139538134
1.8550000190735	-6.2424278344083
1.8639999628067	-6.3839781834800
1.8730000257492	-6.5276805405379
1.8819999694824	-6.6735486826600
1.8910000324249	-6.8215961907881
1.8999999761581	-6.9718367734701
1.9090000391006	-7.1242839352170
1.9179999828339	-7.2789516299048
1.9270000457764	-7.4358501025686
1.9359999895096	-7.5949940923532
1.9450000524521	-7.7563944276351
1.9539999961853	-7.9200624748710
1.9630000591278	-8.0860105422508
1.9720000028610	-8.2542444041847
1.9809999465942	-8.4247760741699
1.9900000095367	-8.5976131133942
1.9989999532700	-8.7727594376255
2.0079998970032	-8.9502192043692
2.0169999599457	-9.1299989541580
2.0260000228882	-9.3120951083106
2.0350000858307	-9.4965066386156
2.0439999103546	-9.6832286341568
2.0529999732971	-9.8722557288427
2.0620000362396	-10.063570541880
2.0710000991821	-10.257160333882
2.0799999237061	-10.453002611140
2.0889999866486	-10.651071576450
2.0980000495911	-10.851334292394
2.1070001125336	-11.053749634589
2.1159999370575	-11.258271396943
2.1250000000000	-11.464839652059
2.1340000629425	-11.673389426328
2.1429998874664	-11.883840680399
2.1519999504089	-12.096101575313
2.1610000133514	-12.310068732815
2.1700000762939	-12.525617788150
2.1789999008179	-12.742611885508
2.1879999637604	-12.960890132851
2.1970000267029	-13.180272705615
2.2060000896454	-13.400554227145
2.2149999141693	-13.621506496140
2.2239999771118	-13.842869046704
2.2330000400543	-14.064353777476
2.2420001029968	-14.285635299790
2.2509999275208	-14.506358316801
2.2599999904633	-14.726125671391
2.2690000534058	-14.944502377220
2.2780001163483	-15.161011539424
2.2869999408722	-15.375134189395
2.2960000038147	-15.586310388721
2.3050000667572	-15.793937589667
2.3139998912811	-15.997370283474
2.3229999542236	-16.195931320433
2.3320000171661	-16.388905122592
2.3410000801086	-16.575551243898
2.3499999046326	-16.755111468001
2.3589999675751	-16.926813600127
2.3680000305176	-17.089891288821
2.3770000934601	-17.243589909992
2.3859999179840	-17.387186042877
2.3949999809265	-17.519995128566
2.4040000438690	-17.641396116422
2.4130001068115	-17.750841675933
2.4219999313354	-17.847870105364
2.4309999942780	-17.932125744875
2.4400000572205	-18.003361221565
2.4489998817444	-18.061446413727
2.4579999446869	-18.106376108582
2.4670000076294	-18.138265959845
2.4760000705719	-18.157349393077
2.4849998950958	-18.163971661297
2.4939999580383	-18.158574712391
2.5030000209808	-18.141694008523
2.5120000839233	-18.113937334415
2.5209999084473	-18.075967039620
2.5299999713898	-18.028493139159
2.5390000343323	-17.972251782008
