#Parameters = {h=1.5; l=55; n=4; w=50; wp=3; x=13}
#"Frequency / GHz"	"S1,1 (3) [Magnitude / dB]"
#---------------------------------------------
1.0000000000000	-0.48561840222351
1.0089999437332	-0.48519452682524
1.0180000066757	-0.48608320505288
1.0269999504089	-0.48831186768026
1.0360000133514	-0.49190870889798
1.0449999570847	-0.49689736453788
1.0540000200272	-0.50330426255435
1.0629999637604	-0.51115162913594
1.0720000267029	-0.52046250877807
1.0809999704361	-0.53125836724172
1.0900000333786	-0.54356085219901
1.0989999771118	-0.55739018361102
1.1080000400543	-0.57276565116826
1.1169999837875	-0.58970418277526
1.1260000467300	-0.60822667685304
1.1349999904633	-0.62835046870975
1.1440000534058	-0.65008974354017
1.1529999971390	-0.67346580936002
1.1619999408722	-0.69849069979794
1.1710000038147	-0.72518398038776
1.1799999475479	-0.75355686578679
1.1890000104904	-0.78362711736768
1.1979999542236	-0.81541085740818
1.2070000171661	-0.84892162346597
1.2159999608994	-0.88417286293217
1.2250000238419	-0.92118067445130
1.2339999675751	-0.95995775451214
1.2430000305176	-1.0005193691642
1.2519999742508	-1.0428804684601
1.2610000371933	-1.0870538130258
1.2699999809265	-1.1330529577158
1.2790000438690	-1.1808939979932
1.2879999876022	-1.2305877062154
1.2970000505447	-1.2821514041531
1.3059999942780	-1.3355989160138
1.3150000572205	-1.3909423314686
1.3240000009537	-1.4481987488441
1.3329999446869	-1.5073815748689
1.3420000076294	-1.5685032732698
1.3509999513626	-1.6315836105521
1.3600000143051	-1.6966344792863
1.3689999580383	-1.7636708212512
1.3780000209808	-1.8327096886777
1.3869999647141	-1.9037639005210
1.3960000276566	-1.9768529842979
1.4049999713898	-2.0519904369788
1.4140000343323	-2.1291935013060
1.4229999780655	-2.2084778642384
1.4320000410080	-2.2898612760129
1.4409999847412	-2.3733603810496
1.4500000476837	-2.4589918584396
1.4589999914169	-2.5467731285934
1.4680000543594	-2.6367238202649
1.4769999980927	-2.7288599066973
1.4859999418259	-2.8232010504283
1.4950000047684	-2.9197654735518
1.5039999485016	-3.0185708504272
1.5130000114441	-3.1196369324600
1.5219999551773	-3.2229830876527
1.5310000181198	-3.3286284947781
1.5399999618530	-3.4365927172902
1.5490000247955	-3.5468965203260
1.5579999685287	-3.6595569739597
1.5670000314713	-3.7745981740338
1.5759999752045	-3.8920376735445
1.5850000381470	-4.0118966973372
1.5939999818802	-4.1341973841475
1.6030000448227	-4.2589570443984
1.6119999885559	-4.3861986406471
1.6210000514984	-4.5159429759689
1.6299999952316	-4.6482090229743
1.6390000581741	-4.7830173290753
1.6480000019073	-4.9203888915933
1.6569999456406	-5.0603439842643
1.6660000085831	-5.2029006471059
1.6749999523163	-5.3480810805741
1.6840000152588	-5.4959016350510
1.6929999589920	-5.6463818710885
1.7020000219345	-5.7995402169298
1.7109999656677	-5.9553927009549
1.7200000286102	-6.1139561454896
1.7289999723434	-6.2752456400192
1.7380000352859	-6.4392762514953
1.7469999790192	-6.6060603373515
1.7560000419617	-6.7756092792776
1.7649999856949	-6.9479337965792
1.7740000486374	-7.1230409784954
1.7829999923706	-7.3009376146470
1.7920000553131	-7.4816256447200
1.8009999990463	-7.6651084511670
