#Parameters = {h=1.5; l=55; n=19.5; w=50; wp=3; x=13}
#"Frequency / GHz"	"S1,1 (34) [Magnitude / dB]"
#----------------------------------------------
1.0000000000000	-0.38782715589767
1.0089999437332	-0.38271429793805
1.0180000066757	-0.37985982297525
1.0269999504089	-0.37932685247655
1.0360000133514	-0.38117427674516
1.0449999570847	-0.38546263746777
1.0540000200272	-0.39224656807799
1.0629999637604	-0.40158440142741
1.0720000267029	-0.41352988052367
1.0809999704361	-0.42813674872596
1.0900000333786	-0.44545709355096
1.0989999771118	-0.46554645584616
1.1080000400543	-0.48845624597747
1.1169999837875	-0.51423673325276
1.1260000467300	-0.54294178119315
1.1349999904633	-0.57462284646314
1.1440000534058	-0.60933327554560
1.1529999971390	-0.64712550673559
1.1619999408722	-0.68805531579835
1.1710000038147	-0.73217602931821
1.1799999475479	-0.77954273300508
1.1890000104904	-0.83021125911002
1.1979999542236	-0.88424354652067
1.2070000171661	-0.94169343928630
1.2159999608994	-1.0026259041232
1.2250000238419	-1.0670991949512
1.2339999675751	-1.1351808508510
1.2430000305176	-1.2069346001406
1.2519999742508	-1.2824300967998
1.2610000371933	-1.3617334909263
1.2699999809265	-1.4449215485020
1.2790000438690	-1.5320654690047
1.2879999876022	-1.6232420365195
1.2970000505447	-1.7185320505904
1.3059999942780	-1.8180183777681
1.3150000572205	-1.9217853708948
1.3240000009537	-2.0299231720595
1.3329999446869	-2.1425221564800
1.3420000076294	-2.2596787717751
1.3509999513626	-2.3814919117496
1.3600000143051	-2.5080648777344
1.3689999580383	-2.6395062657958
1.3780000209808	-2.7759253800134
1.3869999647141	-2.9174405664550
1.3960000276566	-3.0641745190519
1.4049999713898	-3.2162517470736
1.4140000343323	-3.3738083563073
1.4229999780655	-3.5369793663485
1.4320000410080	-3.7059098416566
1.4409999847412	-3.8807544198511
1.4500000476837	-4.0616704788563
1.4589999914169	-4.2488256943807
1.4680000543594	-4.4423933377393
1.4769999980927	-4.6425570907164
1.4859999418259	-4.8495076331377
1.4950000047684	-5.0634496015318
1.5039999485016	-5.2845898908795
1.5130000114441	-5.5131544072194
1.5219999551773	-5.7493712287592
1.5310000181198	-5.9934856515272
1.5399999618530	-6.2457465058517
1.5490000247955	-6.5064213330233
1.5579999685287	-6.7757810783163
1.5670000314713	-7.0541078758470
1.5759999752045	-7.3416926284804
1.5850000381470	-7.6388305460906
1.5939999818802	-7.9458179528789
1.6030000448227	-8.2629515545593
1.6119999885559	-8.5905158498899
1.6210000514984	-8.9287803092138
1.6299999952316	-9.2779853800785
1.6390000581741	-9.6383259990743
1.6480000019073	-10.009931844502
1.6569999456406	-10.392835913263
1.6660000085831	-10.786943609040
1.6749999523163	-11.191981757436
1.6840000152588	-11.607428197251
1.6929999589920	-12.032445946535
1.7020000219345	-12.465765052434
1.7109999656677	-12.905567149655
1.7200000286102	-13.349327009671
1.7289999723434	-13.793638847157
1.7380000352859	-14.234032247285
1.7469999790192	-14.664791838207
1.7560000419617	-15.078840187635
1.7649999856949	-15.467720109528
1.7740000486374	-15.821792530918
1.7829999923706	-16.130696168973
1.7920000553131	-16.384134492924
1.8009999990463	-16.572950101300
1.8099999427795	-16.690307751015
1.8190000057220	-16.732727619050
1.8279999494553	-16.700646824668
1.8370000123978	-16.598342663626
1.8459999561310	-16.433242896253
1.8550000190735	-16.214827579189
1.8639999628067	-15.953451488552
1.8730000257492	-15.659332279423
1.8819999694824	-15.341823855707
1.8910000324249	-15.009032896627
1.8999999761581	-14.667681837427
1.9090000391006	-14.323142682663
1.9179999828339	-13.979590625059
1.9270000457764	-13.640171213846
1.9359999895096	-13.307192682118
1.9450000524521	-12.982296532894
1.9539999961853	-12.666604282307
1.9630000591278	-12.360836327803
1.9720000028610	-12.065411230180
1.9809999465942	-11.780519912032
1.9900000095367	-11.506186281200
1.9989999532700	-11.242315458438
2.0079998970032	-10.988727660155
2.0169999599457	-10.745174999910
2.0260000228882	-10.511377575904
2.0350000858307	-10.287025775108
2.0439999103546	-10.071794496021
2.0529999732971	-9.8653588610233
2.0620000362396	-9.6673828047980
2.0710000991821	-9.4775425035656
2.0799999237061	-9.2955172670083
2.0889999866486	-9.1209901184514
2.0980000495911	-8.9536605942214
2.1070001125336	-8.7932368802028
2.1159999370575	-8.6394373080776
2.1250000000000	-8.4919912004623
2.1340000629425	-8.3506372774136
2.1429998874664	-8.2151259666153
2.1519999504089	-8.0852190275473
2.1610000133514	-7.9606864797101
2.1700000762939	-7.8413099855322
2.1789999008179	-7.7268748347722
2.1879999637604	-7.6171826871641
2.1970000267029	-7.5120365009741
2.2060000896454	-7.4112490710256
2.2149999141693	-7.3146405167028
2.2239999771118	-7.2220381849197
2.2330000400543	-7.1332731552382
2.2420001029968	-7.0481858998389
2.2509999275208	-6.9666187365523
2.2599999904633	-6.8884211249297
2.2690000534058	-6.8134475544934
2.2780001163483	-6.7415534456640
2.2869999408722	-6.6726043580984
2.2960000038147	-6.6064660569560
2.3050000667572	-6.5430076007619
2.3139998912811	-6.4821023679377
2.3229999542236	-6.4236300508095
2.3320000171661	-6.3674682248560
2.3410000801086	-6.3135014315381
2.3499999046326	-6.2616157614055
2.3589999675751	-6.2117003151608
2.3680000305176	-6.1636466385880
2.3770000934601	-6.1173489926146
2.3859999179840	-6.0727061311135
2.3949999809265	-6.0296173988363
2.4040000438690	-5.9879852823794
2.4130001068115	-5.9477138457203
2.4219999313354	-5.9087123651571
2.4309999942780	-5.8708893237475
2.4400000572205	-5.8341581427198
2.4489998817444	-5.7984338662381
2.4579999446869	-5.7636361544009
2.4670000076294	-5.7296845573769
2.4760000705719	-5.6965022791057
2.4849998950958	-5.6640160399790
2.4939999580383	-5.6321545049313
2.5030000209808	-5.6008504433517
2.5120000839233	-5.5700380202846
2.5209999084473	-5.5396562517856
2.5299999713898	-5.5096448617409
2.5390000343323	-5.4799482037517
2.5480000972748	-5.4505151882825
2.5569999217987	-5.4212929802120
2.5659999847412	-5.3922366143394
2.5750000476837	-5.3633029057115
2.5840001106262	-5.3344514344516
2.5929999351501	-5.3056442528993
2.6019999980927	-5.2768502820810
2.6110000610352	-5.2480351061728
2.6199998855591	-5.2191723553436
2.6289999485016	-5.1902399615746
2.6380000114441	-5.1612144393036
2.6470000743866	-5.1320767160303
2.6559998989105	-5.1028139853551
2.6649999618530	-5.0734120919939
2.6740000247955	-5.0438615509966
2.6830000877380	-5.0141554741004
2.6919999122620	-4.9842880533837
2.7009999752045	-4.9542604700808
2.7100000381470	-4.9240714272717
2.7190001010895	-4.8937219223287
2.7279999256134	-4.8632185992033
